382259	`202520260HR9`	`A`	`ABPCA`	`CX20`	`Assembly Rules`	`Lackey`	2025-03-07 15:16:22	2025-01-14 00:00:00	NULL	BILL_ANALYSIS_TBL_105.lob	`Y`	`Y`	`erkemw`	2025-03-07 15:16:22
382252	`202520260SB1`	`S`	`CMTE`	`CS83`	`Senate Revenue and Taxation`	`Seyarto`	2025-03-07 14:55:52	2025-02-20 00:00:00	NULL	BILL_ANALYSIS_TBL_106.lob	`Y`	`Y`	`damatotc`	2025-03-07 14:55:52
382236	`202520260SB12`	`S`	`CMTE`	`CS48`	`Senate Governmental Organization`	`Gonzalez`	2025-03-05 16:54:35	2025-02-27 00:00:00	NULL	BILL_ANALYSIS_TBL_107.lob	`Y`	`Y`	`cruzmo`	2025-03-05 16:54:35
382254	`202520260SB23`	`S`	`CMTE`	`CS83`	`Senate Revenue and Taxation`	`Valladares`	2025-03-07 14:56:08	2025-03-05 00:00:00	NULL	BILL_ANALYSIS_TBL_108.lob	`Y`	`Y`	`damatotc`	2025-03-07 14:56:08
382200	`202520260SB26`	`S`	`CMTE`	`CS42`	`Senate Business, Professions and Economic Development`	`Umberg`	2025-02-28 16:06:38	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_109.lob	`Y`	`Y`	`hodsonkr`	2025-02-28 16:06:38
382147	`202520260SB26`	`S`	`CMTE`	`CS53`	`Senate Judiciary`	`Umberg`	2025-02-06 14:19:22	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_110.lob	`Y`	`Y`	`porterem`	2025-02-06 14:19:22
382186	`202520260SB49`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Grove`	2025-02-26 00:00:00	2025-02-20 00:00:00	NULL	BILL_ANALYSIS_TBL_111.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-26 15:56:02
382255	`202520260SB56`	`S`	`CMTE`	`CS83`	`Senate Revenue and Taxation`	`Seyarto`	2025-03-07 14:56:21	2025-03-05 00:00:00	NULL	BILL_ANALYSIS_TBL_112.lob	`Y`	`Y`	`damatotc`	2025-03-07 14:56:21
382237	`202520260SB70`	`S`	`CMTE`	`CS48`	`Senate Governmental Organization`	`Seyarto`	2025-03-05 16:54:55	2025-03-03 00:00:00	NULL	BILL_ANALYSIS_TBL_113.lob	`Y`	`Y`	`cruzmo`	2025-03-05 16:54:55
382238	`202520260SB77`	`S`	`CMTE`	`CS48`	`Senate Governmental Organization`	`Grove`	2025-03-05 16:55:13	2025-01-15 00:00:00	NULL	BILL_ANALYSIS_TBL_114.lob	`Y`	`Y`	`cruzmo`	2025-03-05 16:55:13
382257	`202520260SB87`	`S`	`CMTE`	`CS83`	`Senate Revenue and Taxation`	`Seyarto`	2025-03-07 14:56:44	2025-02-24 00:00:00	NULL	BILL_ANALYSIS_TBL_115.lob	`Y`	`Y`	`damatotc`	2025-03-07 14:56:44
382239	`202520260SB90`	`S`	`CMTE`	`CS48`	`Senate Governmental Organization`	`Seyarto`	2025-03-05 16:55:32	2025-02-26 00:00:00	NULL	BILL_ANALYSIS_TBL_116.lob	`Y`	`Y`	`cruzmo`	2025-03-05 16:55:32
382052	`202520260SCR1`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`McGuire`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_117.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:44:02
382096	`202520260SCR10`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Grove`	2025-01-22 00:00:00	2025-01-09 00:00:00	NULL	BILL_ANALYSIS_TBL_118.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382136	`202520260SCR10`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Grove`	2025-01-31 16:59:11	2025-01-09 00:00:00	NULL	BILL_ANALYSIS_TBL_119.lob	`Y`	`Y`	`erkemw`	2025-01-31 16:59:11
382166	`202520260SCR11`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Cervantes`	2025-02-14 00:00:00	2025-01-30 00:00:00	NULL	BILL_ANALYSIS_TBL_120.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-14 15:44:02
382097	`202520260SCR12`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Umberg`	2025-01-22 00:00:00	2025-01-13 00:00:00	NULL	BILL_ANALYSIS_TBL_121.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382098	`202520260SCR13`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Grayson`	2025-01-22 00:00:00	2025-01-13 00:00:00	NULL	BILL_ANALYSIS_TBL_122.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382155	`202520260SCR13`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Grayson`	2025-02-07 14:22:35	2025-01-13 00:00:00	NULL	BILL_ANALYSIS_TBL_123.lob	`Y`	`Y`	`erkemw`	2025-02-07 14:22:35
382127	`202520260SCR14`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Caballero`	2025-01-29 00:00:00	2025-01-17 00:00:00	NULL	BILL_ANALYSIS_TBL_124.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-29 16:30:03
382156	`202520260SCR14`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Caballero`	2025-02-07 14:23:46	2025-01-17 00:00:00	NULL	BILL_ANALYSIS_TBL_125.lob	`Y`	`Y`	`erkemw`	2025-02-07 14:23:46
382164	`202520260SCR15`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Umberg`	2025-02-14 12:09:45	2025-01-17 00:00:00	NULL	BILL_ANALYSIS_TBL_126.lob	`Y`	`Y`	`erkemw`	2025-02-14 12:09:45
382128	`202520260SCR15`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Umberg`	2025-01-29 00:00:00	2025-01-17 00:00:00	NULL	BILL_ANALYSIS_TBL_127.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-29 16:32:02
382141	`202520260SCR16`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`AlvaradoGil`	2025-02-05 00:00:00	2025-01-27 00:00:00	NULL	BILL_ANALYSIS_TBL_128.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-05 15:38:02
382182	`202520260SCR16`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Alvarado-Gil`	2025-02-21 16:42:09	2025-01-27 00:00:00	NULL	BILL_ANALYSIS_TBL_129.lob	`Y`	`Y`	`erkemw`	2025-02-21 16:42:09
382262	`202520260SCR17`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Niello`	2025-03-07 15:37:37	2025-01-28 00:00:00	NULL	BILL_ANALYSIS_TBL_130.lob	`Y`	`Y`	`erkemw`	2025-03-07 15:37:37
382142	`202520260SCR17`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Niello`	2025-02-05 00:00:00	2025-01-28 00:00:00	NULL	BILL_ANALYSIS_TBL_131.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-05 15:40:02
382143	`202520260SCR18`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Archuleta`	2025-02-05 00:00:00	2025-01-29 00:00:00	NULL	BILL_ANALYSIS_TBL_132.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-05 15:40:02
382167	`202520260SCR19`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wahab`	2025-02-14 00:00:00	2025-02-03 00:00:00	NULL	BILL_ANALYSIS_TBL_133.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-14 15:44:02
382053	`202520260SCR2`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Umberg`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_134.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:44:02
382176	`202520260SCR20`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`OchoaBogh`	2025-02-19 00:00:00	2025-02-10 00:00:00	NULL	BILL_ANALYSIS_TBL_135.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-19 16:02:02
382178	`202520260SCR21`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`SmallwoodCuevas`	2025-02-19 00:00:00	2025-02-11 00:00:00	NULL	BILL_ANALYSIS_TBL_136.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-19 16:04:02
382179	`202520260SCR22`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`AlvaradoGil`	2025-02-19 00:00:00	2025-02-12 00:00:00	NULL	BILL_ANALYSIS_TBL_137.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-19 16:04:02
382180	`202520260SCR23`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Umberg`	2025-02-19 00:00:00	2025-02-12 00:00:00	NULL	BILL_ANALYSIS_TBL_138.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-19 16:04:03
382187	`202520260SCR24`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`AlvaradoGil`	2025-02-26 00:00:00	2025-02-13 00:00:00	NULL	BILL_ANALYSIS_TBL_139.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-26 15:56:02
382222	`202520260SCR26`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`WeberPierson`	2025-03-05 00:00:00	2025-02-20 00:00:00	NULL	BILL_ANALYSIS_TBL_140.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:34:02
382188	`202520260SCR27`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Choi`	2025-02-26 00:00:00	2025-02-21 00:00:00	NULL	BILL_ANALYSIS_TBL_141.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-26 15:56:02
382223	`202520260SCR28`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Grove`	2025-03-05 00:00:00	2025-02-24 00:00:00	NULL	BILL_ANALYSIS_TBL_142.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:36:02
382224	`202520260SCR29`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`McNerney`	2025-03-05 00:00:00	2025-02-25 00:00:00	NULL	BILL_ANALYSIS_TBL_143.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:36:02
382123	`202520260SCR3`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Laird`	2025-01-24 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_144.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-24 10:56:02
382225	`202520260SCR30`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`SmallwoodCuevas`	2025-03-05 00:00:00	2025-02-25 00:00:00	NULL	BILL_ANALYSIS_TBL_145.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:36:02
382095	`202520260SCR4`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Umberg`	2025-01-22 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_146.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:42:02
382177	`202520260SCR4`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Umberg`	2025-02-19 00:00:00	2025-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_147.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-19 16:02:02
382152	`202520260SCR5`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Ochoa Bogh`	2025-02-07 14:14:51	2024-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_148.lob	`Y`	`Y`	`erkemw`	2025-02-07 14:14:51
382081	`202520260SCR5`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`OchoaBogh`	2025-01-09 00:00:00	2024-12-05 00:00:00	NULL	BILL_ANALYSIS_TBL_149.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-09 15:38:02
382135	`202520260SCR6`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Choi`	2025-01-31 14:42:39	2024-12-17 00:00:00	NULL	BILL_ANALYSIS_TBL_150.lob	`Y`	`Y`	`erkemw`	2025-01-31 14:42:39
382082	`202520260SCR6`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Choi`	2025-01-09 00:00:00	2024-12-17 00:00:00	NULL	BILL_ANALYSIS_TBL_151.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-09 15:38:02
382099	`202520260SCR7`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Niello`	2025-01-22 00:00:00	2024-12-18 00:00:00	NULL	BILL_ANALYSIS_TBL_152.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382153	`202520260SCR8`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Weber Pierson`	2025-02-07 14:16:22	2024-12-19 00:00:00	NULL	BILL_ANALYSIS_TBL_153.lob	`Y`	`Y`	`erkemw`	2025-02-07 14:16:22
382083	`202520260SCR8`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`WeberPierson`	2025-01-09 00:00:00	2024-12-19 00:00:00	NULL	BILL_ANALYSIS_TBL_154.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-09 15:38:02
382100	`202520260SCR9`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`WeberPierson`	2025-01-22 00:00:00	2025-01-06 00:00:00	NULL	BILL_ANALYSIS_TBL_155.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382154	`202520260SCR9`	`A`	`SBPCA`	`CX20`	`Assembly Rules`	`Weber Pierson`	2025-02-07 14:20:20	2025-01-06 00:00:00	NULL	BILL_ANALYSIS_TBL_156.lob	`Y`	`Y`	`erkemw`	2025-02-07 14:20:20
382054	`202520260SR1`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Gonzalez`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_157.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:44:03
382103	`202520260SR10`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wahab`	2025-01-22 00:00:00	2025-01-09 00:00:00	NULL	BILL_ANALYSIS_TBL_158.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:46:02
382104	`202520260SR11`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`AlvaradoGil`	2025-01-22 00:00:00	2025-01-09 00:00:00	NULL	BILL_ANALYSIS_TBL_159.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:46:02
382105	`202520260SR12`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wahab`	2025-01-22 00:00:00	2025-01-13 00:00:00	NULL	BILL_ANALYSIS_TBL_160.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:46:02
382144	`202520260SR13`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Archuleta`	2025-02-05 00:00:00	2025-01-29 00:00:00	NULL	BILL_ANALYSIS_TBL_161.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-05 15:40:02
382145	`202520260SR14`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Cervantes`	2025-02-05 00:00:00	2025-01-29 00:00:00	NULL	BILL_ANALYSIS_TBL_162.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-05 15:42:02
382168	`202520260SR15`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`OchoaBogh`	2025-02-14 00:00:00	2025-02-06 00:00:00	NULL	BILL_ANALYSIS_TBL_163.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-14 15:44:02
382181	`202520260SR16`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Caballero`	2025-02-19 00:00:00	2025-02-11 00:00:00	NULL	BILL_ANALYSIS_TBL_164.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-19 16:04:03
382189	`202520260SR17`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Rubio`	2025-02-26 00:00:00	2025-02-19 00:00:00	NULL	BILL_ANALYSIS_TBL_165.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-26 15:56:02
382190	`202520260SR18`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Richardson`	2025-02-26 00:00:00	2025-02-19 00:00:00	NULL	BILL_ANALYSIS_TBL_166.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-26 15:58:02
382226	`202520260SR19`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wahab`	2025-03-05 00:00:00	2025-02-21 00:00:00	NULL	BILL_ANALYSIS_TBL_167.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:36:02
382055	`202520260SR2`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Gonzalez`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_168.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:44:03
382227	`202520260SR20`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Cortese`	2025-03-05 00:00:00	2025-02-21 00:00:00	NULL	BILL_ANALYSIS_TBL_169.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:36:02
382228	`202520260SR21`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Archuleta`	2025-03-05 00:00:00	2025-02-21 00:00:00	NULL	BILL_ANALYSIS_TBL_170.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:36:02
382229	`202520260SR22`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wiener`	2025-03-05 00:00:00	2025-02-21 00:00:00	NULL	BILL_ANALYSIS_TBL_171.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:38:02
382230	`202520260SR23`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Rubio`	2025-03-05 00:00:00	2025-02-25 00:00:00	NULL	BILL_ANALYSIS_TBL_172.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:38:02
382231	`202520260SR24`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wahab`	2025-03-05 00:00:00	2025-02-25 00:00:00	NULL	BILL_ANALYSIS_TBL_173.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:38:02
382232	`202520260SR25`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Limón`	2025-03-05 00:00:00	2025-02-25 00:00:00	NULL	BILL_ANALYSIS_TBL_174.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:38:02
382233	`202520260SR26`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Padilla`	2025-03-05 00:00:00	2025-02-25 00:00:00	NULL	BILL_ANALYSIS_TBL_175.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-03-05 15:38:02
382056	`202520260SR3`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`McGuire`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_176.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:44:03
382058	`202520260SR4`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Gonzalez`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_177.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:50:03
382059	`202520260SR5`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wahab`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_178.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:50:03
382060	`202520260SR6`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Ashby`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_179.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:50:03
382101	`202520260SR7`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`OchoaBogh`	2025-01-22 00:00:00	2025-01-06 00:00:00	NULL	BILL_ANALYSIS_TBL_180.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382102	`202520260SR9`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Gonzalez`	2025-01-22 00:00:00	2025-01-07 00:00:00	NULL	BILL_ANALYSIS_TBL_181.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 13:44:02
382120	`202520261AB4`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Gabriel`	2025-01-23 00:00:00	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_182.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-23 10:40:02
382107	`202520261AB4`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`GABRIEL`	2025-01-22 00:00:00	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_183.lob	`Y`	`Y`	`CS_MP`	2025-01-22 16:18:34
382108	`202520261AB5`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`GABRIEL`	2025-01-22 00:00:00	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_184.lob	`Y`	`Y`	`CS_MP`	2025-01-22 16:19:42
382137	`202520261ACR1`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`AguiarCurry`	2025-02-03 00:00:00	2025-01-29 00:00:00	NULL	BILL_ANALYSIS_TBL_185.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-02-03 16:32:02
382130	`202520261SB1`	`A`	`STR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`WIENER`	2025-01-29 00:00:00	2025-01-10 00:00:00	NULL	BILL_ANALYSIS_TBL_186.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-29 16:48:02
382088	`202520261SB1`	`S`	`CMTE`	`CS62`	`Senate Committee on Budget and Fiscal Review`	`Wiener`	2025-01-20 18:44:49	2025-01-10 00:00:00	NULL	BILL_ANALYSIS_TBL_187.lob	`Y`	`Y`	`perezse`	2025-01-20 18:44:49
382114	`202520261SB1`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wiener`	2025-01-22 00:00:00	2025-01-10 00:00:00	NULL	BILL_ANALYSIS_TBL_188.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 17:40:02
382131	`202520261SB2`	`A`	`STR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`WIENER`	2025-01-29 00:00:00	2025-01-10 00:00:00	NULL	BILL_ANALYSIS_TBL_189.lob	`Y`	`Y`	`CS_MP`	2025-01-29 17:28:51
382089	`202520261SB2`	`S`	`CMTE`	`CS62`	`Senate Committee on Budget and Fiscal Review`	`Wiener`	2025-01-20 18:45:05	2025-01-10 00:00:00	NULL	BILL_ANALYSIS_TBL_190.lob	`Y`	`Y`	`perezse`	2025-01-20 18:45:05
382115	`202520261SB2`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wiener`	2025-01-22 00:00:00	2025-01-10 00:00:00	NULL	BILL_ANALYSIS_TBL_191.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 17:40:02
382119	`202520261SB3`	`A`	`STR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`WIENER`	2025-01-23 00:00:00	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_192.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-23 09:48:02
382090	`202520261SB3`	`S`	`CMTE`	`CS62`	`Senate Committee on Budget and Fiscal Review`	`Wiener`	2025-01-20 18:45:19	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_193.lob	`Y`	`Y`	`perezse`	2025-01-20 18:45:19
382116	`202520261SB3`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wiener`	2025-01-22 00:00:00	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_194.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 17:40:02
382091	`202520261SB4`	`S`	`CMTE`	`CS62`	`Senate Committee on Budget and Fiscal Review`	`Wiener`	2025-01-20 18:45:34	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_195.lob	`Y`	`Y`	`perezse`	2025-01-20 18:45:34
382117	`202520261SB4`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wiener`	2025-01-22 00:00:00	2025-01-20 00:00:00	NULL	BILL_ANALYSIS_TBL_196.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-22 17:40:02
382051	`202520261SCR1`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Gonzalez`	2024-12-02 00:00:00	2024-12-02 00:00:00	NULL	BILL_ANALYSIS_TBL_197.lob	`Y`	`Y`	`BILL_ANALYSIS`	2024-12-02 10:40:03
382129	`202520261SCR2`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`McGuire`	2025-01-29 00:00:00	2025-01-23 00:00:00	NULL	BILL_ANALYSIS_TBL_198.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-29 16:32:02
382080	`202520261SR1`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`Wiener`	2025-01-09 00:00:00	2025-01-07 00:00:00	NULL	BILL_ANALYSIS_TBL_199.lob	`Y`	`Y`	`BILL_ANALYSIS`	2025-01-09 09:22:02
