`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Boerner`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Calderon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Carrillo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Castillo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Chen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Connolly`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Davies`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`DeMaio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Dixon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Essayli`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Flora`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Fong`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Gabriel`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Gallagher`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Garcia`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Jeff Gonzalez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Mark González`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Hadwick`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Haney`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Hart`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Hoover`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Kalra`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Krell`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Lackey`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Lee`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Lowenthal`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Macedo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Muratsuchi`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Nguyen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Ortega`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Pacheco`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Papan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Patel`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Patterson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Pellerin`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Petrie-Norris`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Quirk-Silva`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Rivas`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Celeste Rodriguez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Michelle Rodriguez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Rogers`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Blanca Rubio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Sanchez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Schiavo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Solache`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Soria`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Stefani`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Ta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Tangipa`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Valencia`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Wallis`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Ward`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR797CHP`	`Legislator`	`ASSEMBLY`	`Wicks`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 15:51:17	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Bryan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`Y`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Bonta`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Elhawary`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Gipson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Jackson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Ransom`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Sharp-Collins`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Wilson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`SENATE`	`Richardson`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`SENATE`	`Smallwood-Cuevas`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`SENATE`	`Weber Pierson`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Aguiar-Curry`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Ahrens`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Alanis`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Arambula`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Ávila Farías`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Bauer-Kahan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Boerner`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Calderon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Carrillo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Castillo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Chen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Connolly`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Davies`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`DeMaio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Dixon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Essayli`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Flora`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Fong`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Gabriel`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Gallagher`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Garcia`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Jeff Gonzalez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Mark González`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Hadwick`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Haney`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Hart`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Hoover`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Kalra`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Krell`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Lackey`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Lee`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Lowenthal`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Macedo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Muratsuchi`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Nguyen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Ortega`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Pacheco`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Papan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Patel`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Patterson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Pellerin`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Petrie-Norris`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Quirk-Silva`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Rivas`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Celeste Rodriguez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Michelle Rodriguez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Rogers`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Blanca Rubio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Sanchez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Schiavo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Solache`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Soria`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Stefani`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Ta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Tangipa`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Valencia`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Wallis`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Ward`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR798ENR`	`Legislator`	`ASSEMBLY`	`Wicks`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-07 16:07:26	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Bryan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`Y`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Bonta`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Elhawary`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Gipson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Jackson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Ransom`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Sharp-Collins`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Wilson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`SENATE`	`Richardson`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`SENATE`	`Smallwood-Cuevas`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`SENATE`	`Weber Pierson`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Aguiar-Curry`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Ahrens`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Alanis`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Arambula`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Ávila Farías`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Bauer-Kahan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Carrillo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Boerner`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Calderon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Castillo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Chen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Connolly`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Davies`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`DeMaio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Dixon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Essayli`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Flora`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Fong`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Gabriel`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Gallagher`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Garcia`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Jeff Gonzalez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Mark González`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Hadwick`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Haney`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Hart`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Hoover`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Kalra`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Krell`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
`20250ACR799INT`	`Legislator`	`ASSEMBLY`	`Lackey`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-01-29 15:34:53	`N`
